Company,Date,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1994-12-31,2018-03-30
so-financials,Other Long-Term Liabilities,32492.0,32365.0,32606.0,32395.0,32122.0,32480.0,32738.0,32867.0,32591.0,33666.0,33359.0,33131.0,32423.0,32754.0,31778.0,32069.0,31647.0,31466.0,31396.0,31247.0,30691.0,31276.0,31062.0,31022.0,32562.0,28938.0,28912.0,27142.0,27097.0,27311.0,26638.0,27412.0,27257.0,27898.0,23380.0,22442.0,22358.0,21118.0,21508.0,19923.0,19288.0,18077.0,17748.0,17514.0,17538.0,18031.0,17501.0,17493.0,17482.0,16718.0,16144.0,15725.0,15383.0,14238.0,13706.0,13302.0,13122.0,13365.371,12689.701,12689.519,12371.0,11894.046,11967.345,11958.283,11947.0,12853.984,12717.042,12620.449,12550.0,12260.951,12097.36,12023.037,11887.0,11285.698,10768.938,10485.927,10506.0,10208.114,9980.882,9984.641,9869.0,9672.881,9516.305,9414.758,11438.0,9949.623,10404.402,10454.005,11012.0,9342.144,9716.525,9266.431,9240.0,9239.914,9190.068,9147.078,9092.075,10949.846,10511.042,10372.406,8807.0,,,,,,,,,,,,,,,,,,
so-financials,Total Liabilities,108506.0,107051.0,105826.0,104506.0,104106.0,103017.0,102468.0,100194.0,100359.0,98287.0,97514.0,95719.0,94967.0,94351.0,92870.0,92034.0,90410.0,90367.0,87479.0,86645.0,86650.0,85509.0,83445.0,83118.0,87584.0,83328.0,85761.0,85218.0,85153.0,83956.0,83274.0,82482.0,82803.0,80015.0,67262.0,56389.0,56175.0,53133.0,52876.0,50201.0,48893.0,46666.0,45843.0,44637.0,44407.0,44788.0,44790.0,44155.0,43770.0,42242.0,41691.0,41093.0,40607.0,38628.0,37959.0,37472.0,37748.0,37558.008,36759.705,36303.374,36086.0,35080.295,35551.516,35222.543,33989.0,34526.43,34005.919,32950.572,32324.0,32194.631,31611.686,30878.724,30743.0,30153.053,29359.289,28658.063,28592.0,28006.967,26960.262,26321.443,26116.0,25627.004,25449.891,25065.889,25107.0,23785.394,24075.684,23979.597,24713.0,22730.311,23022.856,22091.128,21913.0,21826.611,21732.125,20964.394,20671.317,34152.222,30600.657,29639.583,20087.0,28698.874,28045.217,25733.669,26394.66,25746.796,25952.222,25279.587,25608.0,25795.648,25074.016,24738.172,21014.0,,,,,,
so-financials,Total Debt,66277.0,65082.0,65519.0,65246.0,63490.0,62306.0,62395.0,60550.0,59135.0,56650.0,56462.0,55922.0,55470.0,54577.0,53908.0,53250.0,51041.0,51935.0,49765.0,49594.0,48686.0,47783.0,46158.0,45969.0,46849.0,47002.0,49701.0,51952.0,50793.0,50126.0,50190.0,48873.0,47457.0,45474.0,39464.0,29678.0,28738.0,27129.0,27374.0,26078.0,24776.0,24458.0,24523.0,23654.0,23295.0,23110.0,23615.0,23286.0,22434.0,21723.0,21987.0,21961.0,21223.0,20761.0,20765.0,20811.0,20752.0,20530.217,20530.657,20111.515,19883.0,19487.224,20110.212,19567.115,18386.0,18191.806,17650.71,17302.37,16593.0,16822.805,16872.009,16507.029,15862.0,16220.858,16035.472,15818.192,15005.0,14626.803,14794.428,14458.81,13858.0,13519.521,13897.381,13817.376,11473.0,11417.443,11668.089,11685.666,11365.0,11073.177,11322.597,11016.585,10628.0,10348.912,10595.216,10039.86,9589.458,17807.314,17529.964,17045.739,9535.0,11509.697,10264.011,9952.508,10471.692,10697.27,10929.606,10419.758,10274.0,10055.279,9630.366,9699.757,7938.0,,,,,,
so-financials,Debt Growth,0.04389667664199082,0.044554296536449156,0.050068114432246125,0.07755573905862923,0.07364504946309292,0.09984112974404247,0.10507952251071506,0.08275812739172417,0.06607175049576353,0.037983033145830625,0.04737701268828376,0.05017840375586857,0.08677337826453235,0.05087128140945407,0.08325128102079771,0.07371859499132949,0.04837119500472409,0.08689282799321929,0.0781446336496383,0.07885749091779237,0.039211082413712184,0.0166163141993958,-0.07128629202631742,-0.11516399753618722,-0.07764849487134051,-0.062322946175637384,-0.009742976688583371,0.06300002046119535,0.07029521461533594,0.10230021550776258,0.2717920129738496,0.6467753891771684,0.6513675273157491,0.6762136459139667,0.4416599693139476,0.13804739627272022,0.1599128188569583,0.10920762122822802,0.11625820658157648,0.1024773822609284,0.06357587465121273,0.05832972739073994,0.03845013762439131,0.01580348707377821,0.038379245787643734,0.06384937623716791,0.07404375312684763,0.06033422886025219,0.05706073599396877,0.04633688165309957,0.05884902480134846,0.05525923790303211,0.022696607555898307,0.01124113787983827,0.011414296191300632,0.034780323610628106,0.043705678217572874,0.053521886955268716,0.02090703966720997,0.02782219044555112,0.08142064614380518,0.0712088728298883,0.1393429499436567,0.13089218413431225,0.10805761465678287,0.08137768939246448,0.046153424882596994,0.048181959333808644,0.04608498297818686,0.03710944266943206,0.052167906251839646,0.043547138636324645,0.05711429523492173,0.10898177817804755,0.08388590623442815,0.09401755746150608,0.08276807620147197,0.0819024579347154,0.0645479173378063,0.046422272940969345,0.20787936895319437,0.18411110088309623,0.19105887862185478,0.1824209249177582,0.009502859656841167,0.031090083722133288,0.03051349438649109,0.060733975183779654,0.06934512608204746,0.06998465152665334,0.06865183305371025,0.09728472309374836,0.10830038569437406,-0.41883924773831693,-0.3955939669927445,-0.4110047091534137,0.005711379129522909,0.5471574968480926,0.7079058079731209,0.7127078923222168,-0.08944991888607878,0.07594713417535504,-0.06089835260301235,-0.04484269212394376,0.019241970021413257,0.06384616478568117,0.13491076040100647,0.07422876676188905,0.29428067523305623,,,,,,,,,,
so-financials,Retained Earnings,13750.0,,,,12482.0,,,,11538.0,,,,10929.0,,,,11311.0,,,,10877.0,,,,,9048.0,8494.0,9257.0,8885.0,8981.0,8494.0,10459.0,10356.0,10685.0,10085.0,9999.0,10010.0,10233.0,9767.0,9639.0,9609.0,9800.0,9553.0,9410.0,9510.0,9543.0,9135.0,9281.0,9626.0,9670.0,9122.0,8926.0,8968.0,9116.0,8605.0,8404.0,8366.0,8594.861,8156.346,8021.81,7884.922,7987.893,7546.424,7411.087,7611.977,7752.182,7295.431,7201.511,7154.596,7256.378,6799.009,6673.423,6765.219,6865.153,6414.93,6317.298,6332.023,6449.477,6004.775,5895.565,5838.986,5889.918,5509.513,5415.465,5343.471,5474.715,5110.814,4921.636,4874.375,4947.935,4595.37,4500.14,4516.642,4643.091,4352.9,4763.406,4671.881,4777.956,4381.761,4257.223,4232.399,4335.584,3949.201,3868.744,3878.332,4164.073,3886.15,3849.057,3842.135,3875.41,3723.644,3730.782,3763.987,,,,,,
so-financials,Comprehensive Income,-78.0,0.0,0.0,0.0,-177.0,0.0,0.0,0.0,-167.0,0.0,0.0,0.0,-237.0,0.0,0.0,0.0,-395.0,0.0,0.0,0.0,-321.0,0.0,0.0,0.0,0.0,-177.0,-188.0,-200.0,0.0,-182.0,-191.0,-189.0,0.0,-225.0,-247.0,-244.0,0.0,-136.0,-121.0,-143.0,0.0,-70.0,-71.0,-73.0,0.0,-111.0,-114.0,-119.0,0.0,-112.0,-112.0,-105.0,0.0,-81.0,-62.0,-66.0,0.0,-71.747,-74.46,-78.54,0.0,-84.433,-88.612,-96.455,0.0,-22.481,-44.259,-51.876,0.0,-38.19,-31.243,-56.006,0.0,-124.384,-97.753,-113.604,0.0,-121.333,-150.087,-130.176,0.0,-116.291,-87.473,-114.596,0.0,-103.917,-101.635,-89.842,0.0,-43.297,-22.214,13.258,0.0,-8.842,0.764,-407.041,-93.598,-107.115,-110.98,-95.313,0.0,-87.459,-100.294,-91.289,15.4,22.82,9.125,9.206,0.0,0.0,0.0,0.0,0.0,,,,,,
so-financials,Shareholders Equity,33208.0,36905.0,36111.0,35614.0,31444.0,35304.0,34648.0,34562.0,30408.0,35476.0,33013.0,32629.0,27874.0,33219.0,32746.0,33068.0,27972.0,32500.0,31961.0,31916.0,27505.0,31791.0,31131.0,30687.0,29039.0,24877.0,23636.0,24676.0,25528.0,24082.0,23372.0,25094.0,26612.0,24547.0,22015.0,20797.0,21982.0,20664.0,20182.0,20017.0,20926.0,19857.0,19426.0,19070.0,19764.0,18778.0,18040.0,18037.0,19004.0,18639.0,18124.0,17699.0,18285.0,17633.0,16982.0,16465.0,16909.0,16254.948,15532.961,15194.847,15585.0,14362.049,13783.67,13252.708,13983.0,13404.056,12770.473,12563.318,12385.0,12347.281,11789.131,11482.772,11371.0,11285.953,10846.314,10723.725,10689.0,10816.294,10549.438,10408.06,10278.0,10301.41,9915.575,9778.282,9648.0,9684.002,9217.61,8870.827,8710.0,8721.294,8287.616,8105.876,7984.0,7972.1,7535.056,10562.643,10690.341,9379.687,8920.833,8811.931,9204.0,9525.725,9524.547,9704.13,9796.849,10204.912,9802.732,9743.652,9647.0,9588.572,9338.363,9261.91,9216.0,,,,,,
so-financials,Net Cash / Debt,-65207.0,-64064.0,-64367.0,-64533.0,-62742.0,-60630.0,-60272.0,-59497.0,-57218.0,-54641.0,-54738.0,-54260.0,-53672.0,-52499.0,-52326.0,-51480.0,-49976.0,-48556.0,-47886.0,-47430.0,-46711.0,-44852.0,-44775.0,-44608.0,-45453.0,-45155.0,-47721.0,-49668.0,-48663.0,-48285.0,-48757.0,-47779.0,-45482.0,-42805.0,-29604.0,-28924.0,-27334.0,-26020.0,-26561.0,-24966.0,-24066.0,-23044.0,-23940.0,-23064.0,-22636.0,-22428.0,-23184.0,-22746.0,-21799.0,-20460.0,-21136.0,-20910.0,-19900.0,-19236.0,-20315.0,-20394.0,-20237.0,-19253.146,-20232.636,-19736.911,-19150.0,-18813.96,-19231.831,-18763.326,-17866.0,-17354.78,-17415.337,-17021.079,-16324.0,-16236.796,-16607.123,-16345.54,-15695.0,-15802.761,-15772.572,-15517.406,-14803.0,-14210.464,-14557.67,-14077.021,-13490.0,-13235.492,-13706.216,-13491.885,-11162.0,-10834.494,-11457.45,-11376.271,-11092.0,-10780.152,-10647.889,-10720.499,-10274.0,-10043.288,-10394.988,-9860.104,-9390.267,-16972.64,-16742.041,-16574.646,-9381.0,-10742.076,-9815.241,-9398.413,-9600.339,-9838.977,-10242.509,-9942.498,-9673.0,-9434.924,-9247.571,-9149.864,-7493.0,0.0,0.0,0.0,0.0,0.0,
so-financials,Net Cash / Debt Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
so-financials,Net Cash Per Share,-59.171506352087114,-58.081595648232096,-58.40925589836661,-58.666363636363634,-57.14207650273224,-55.16833484986351,-54.892531876138435,-54.18670309653916,-52.930619796484734,-50.221507352941174,-51.0615671641791,-50.7577174929841,-50.254681647940075,-49.1563670411985,-49.04029990627929,-48.292682926829265,-46.925821596244134,-45.63533834586466,-45.047977422389465,-44.45173383317713,-44.317836812144215,-42.43330179754021,-42.56178707224335,-42.68708133971292,-44.34439024390244,-43.882410106899904,-47.062130177514796,-48.88582677165354,-48.276785714285715,-47.806930693069305,-48.514427860696514,-47.779,-47.47599164926931,-43.9025641025641,-31.493617021276595,-31.370932754880695,-29.905908096280086,-28.530701754385966,-29.12390350877193,-27.285245901639342,-26.710321864594896,-25.547671840354766,-26.629588431590655,-25.82754759238522,-25.693530079455165,-25.45743473325766,-26.37542662116041,-25.995428571428572,-24.799772468714448,-23.17100792751982,-24.01818181818182,-23.842645381984035,-23.03240740740741,-22.161290322580644,-23.567285382830626,-23.88056206088993,-24.178016726403822,-22.865969121140143,-24.2888787515006,-23.923528484848486,-24.05778894472362,-23.512218531376767,-24.28053020700243,-24.00492039224968,-23.052903225806453,-22.338412903541368,-22.525463693509586,-22.09605723320897,-21.45072273324573,-21.29717520645547,-21.855906328387594,-21.639632912867114,-20.982620320855617,-21.13912060570389,-21.13189538403,-20.771882057027813,-19.763684913217624,-19.002595554794823,-19.383967851550434,-18.802654567020003,-18.156123822341858,-17.796935571706143,-18.46071872562977,-18.19286734276965,-15.248633879781421,-14.743716787665594,-15.688990340770602,-15.693767752669022,-15.53501400560224,-15.04632751959624,-14.951435411737448,-15.178436014260269,-14.804034582132564,-14.519128906159647,-15.034607841435687,-14.394984875205848,-14.358206422018348,-26.076891048736382,-25.808762502004022,-25.377098727060602,-13.674927113702624,-15.832747703663527,-14.153909714260994,-13.45461664330799,-13.773800573888092,-14.100056320104558,-14.68125402238056,-14.304702820368577,-14.12116788321168,-13.730336064869993,-13.543879048486641,-13.478953369493803,-11.13372956909361,,,,,,
so-financials,Working Capital,-5299.0,-1125.0,-1035.0,-915.0,-3035.0,-2126.0,-2261.0,-4338.0,-5308.0,-2438.0,-1706.0,-1137.0,-1956.0,-1585.0,-2109.0,-2117.0,-3462.0,-1176.0,-265.0,-123.0,-2729.0,-617.0,-2647.0,-1210.0,-4703.0,-3581.0,-2747.0,-4106.0,-3522.0,-3401.0,-3914.0,-3857.0,-3195.0,-909.0,6635.0,-2395.0,-2603.0,-3419.0,-2089.0,-2813.0,-3097.0,-632.0,-598.0,305.0,89.0,81.0,-1345.0,-507.0,-852.0,127.0,285.0,-276.0,-305.0,838.0,-197.0,-797.0,-589.0,615.04,-411.188,-295.772,289.0,705.919,726.608,490.451,132.0,-65.984,-337.332,-616.611,-899.0,-680.786,-686.597,-1471.489,-2334.0,-1202.066,-1079.813,-726.09,-1035.0,-491.757,-704.937,-120.55,-307.0,125.073,-529.587,-684.248,-445.0,-664.696,-1187.113,-1900.46,-2058.0,-1428.987,-1934.907,-1142.775,-1420.0,-1372.86,-1971.268,-1471.099,-911.552,-3788.075,-3541.739,-3812.567,-1667.0,,,,,,,,,,,,,,,,,,
so-financials,Book Value Per Share,30.299,33.642,32.948,32.554,28.795,32.33,31.729,31.679,28.287,32.787,30.998,30.695,26.271,31.309,30.863,31.196,26.439,30.718,30.209,30.195,26.295,30.335,29.819,29.564,28.47,24.318,23.31,24.408,25.528,24.01,23.419,25.271,27.983,25.358,23.571,22.704,24.156,22.708,22.202,21.997,23.329,22.112,21.705,21.427,22.536,21.387,20.641,20.732,21.819,21.277,20.784,20.391,21.336,20.503,19.862,19.416,20.323,19.444,18.76,18.463,19.604,17.988,17.431,16.994,18.136,17.349,16.604,16.398,16.382,16.283,15.612,15.305,15.304,15.192,14.608,14.449,14.367,14.553,14.126,13.989,13.908,13.933,13.432,13.274,13.271,13.269,12.72,12.339,12.302,12.272,11.736,11.563,11.588,11.526,10.973,15.475,16.371,14.445,13.752,13.492,13.436,14.04,13.735,13.892,14.056,14.624,14.051,14.019,14.083,13.954,13.677,13.644,13.694,,,,,,
aep-financials,Cash & Equivalents,246.0,299.2,247.9,281.8,379.0,407.1,350.7,393.5,556.5,577.3,621.2,725.5,451.4,1426.7,359.7,324.0,438.3,463.8,504.7,1670.8,432.6,489.8,389.6,363.1,444.1,937.5,387.3,316.5,412.6,343.9,172.4,175.0,403.5,212.2,246.8,190.4,176.4,178.0,195.0,190.0,162.5,194.0,190.0,292.0,118.0,147.0,117.0,179.0,279.0,443.0,297.0,286.0,221.0,221.0,221.0,221.0,294.0,294.0,294.0,294.0,490.0,490.0,490.0,710.0,411.0,338.0,218.0,155.0,178.0,196.0,172.0,259.0,301.0,259.0,249.0,276.0,401.0,849.0,607.0,1261.0,320.0,1461.0,1066.0,1253.0,1182.0,1708.0,1176.0,1764.0,1199.0,566.0,585.0,306.0,224.0,379.0,212.0,275.0,342.0,295.0,312.0,364.0,609.0,274.0,242.0,280.0,173.0,147.894,175.338,133.19,91.481,91.767,94.179,86.083,57.539,,,,79.955,,
aep-financials,Short-TermInvestments,215.4,228.6,225.7,217.0,214.3,211.0,202.5,194.6,187.6,202.2,192.0,208.5,220.4,218.4,221.7,199.1,200.8,209.0,192.3,185.2,202.7,198.4,175.7,168.9,159.1,164.1,163.1,167.9,161.7,310.7,317.6,275.0,138.7,279.2,306.9,264.5,386.8,315.0,356.0,293.0,385.6,318.0,377.0,310.0,353.0,288.0,298.0,261.0,324.0,278.0,297.0,217.0,294.0,294.0,294.0,294.0,416.0,416.0,416.0,416.0,363.0,363.0,363.0,215.0,327.0,670.0,243.0,339.0,365.0,231.0,337.0,197.0,425.0,198.0,173.0,202.0,127.0,73.0,275.0,181.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
aep-financials,Cash & Cash Equivalents,461.4,527.8,473.6,498.8,593.3,618.1,553.2,588.1,744.1,779.5,813.2,934.0,671.8,1645.1,581.4,523.1,639.1,672.8,697.0,1856.0,635.3,688.2,565.3,532.0,603.2,1101.6,550.4,484.4,574.3,654.6,490.0,450.0,542.2,491.4,553.7,454.9,563.2,493.0,551.0,483.0,548.1,512.0,567.0,602.0,471.0,435.0,415.0,440.0,603.0,721.0,594.0,503.0,515.0,515.0,515.0,515.0,710.0,710.0,710.0,710.0,853.0,853.0,853.0,925.0,738.0,1008.0,461.0,494.0,543.0,427.0,509.0,456.0,726.0,457.0,422.0,478.0,528.0,922.0,882.0,1442.0,595.0,1461.0,1066.0,1253.0,1182.0,1708.0,1176.0,1764.0,1199.0,566.0,585.0,306.0,224.0,379.0,212.0,275.0,342.0,295.0,312.0,364.0,609.0,274.0,242.0,280.0,173.0,147.894,175.338,133.19,91.481,91.767,94.179,86.083,57.539,0.0,0.0,0.0,79.955,0.0,
aep-financials,Cash Growth,-0.2223158604415978,-0.14609286523216303,-0.1438900939985539,-0.15184492433259644,-0.20266093267034002,-0.2070558050032072,-0.31972454500737824,-0.37034261241970023,0.10762131586781787,-0.5261686219682694,0.39869281045751626,0.7855094628178168,0.051165701768111305,1.4451545778834722,-0.1658536585365854,-0.7181573275862069,0.005981426097906528,-0.022377215925603045,0.23297364231381557,2.488721804511278,0.053216180371352895,-0.37527233115468406,0.02707122093023262,0.09826589595375723,0.050322131290266414,0.6828597616865262,0.1232653061224489,0.07644444444444454,0.05920324603467364,0.33211233211233204,-0.11504424778761058,-0.01077159815344031,-0.03728693181818177,-0.0032454361054766734,0.004900181488203259,-0.05817805383022778,0.027549717204889523,-0.037109375,-0.02821869488536155,-0.19767441860465118,0.16369426751592364,0.17701149425287355,0.36626506024096384,0.36818181818181817,-0.21890547263681592,-0.3966712898751734,-0.30134680134680136,-0.1252485089463221,0.17087378640776696,0.3999999999999999,0.15339805825242725,-0.023300970873786353,-0.27464788732394363,-0.27464788732394363,-0.27464788732394363,-0.27464788732394363,-0.16764361078546308,-0.16764361078546308,-0.16764361078546308,-0.2324324324324324,0.15582655826558267,-0.15376984126984128,0.8503253796095445,0.8724696356275303,0.3591160220994476,1.360655737704918,-0.09430255402750487,0.08333333333333326,-0.2520661157024794,-0.06564551422319476,0.20616113744075837,-0.046025104602510414,0.375,-0.5043383947939262,-0.5215419501133787,-0.668515950069348,-0.11260504201680677,-0.3689253935660507,-0.17260787992495308,0.15083798882681565,-0.4966159052453468,-0.1446135831381733,-0.09353741496598644,-0.28968253968253965,-0.014178482068390341,2.0176678445229683,1.0102564102564102,4.764705882352941,4.352678571428571,0.4934036939313984,1.759433962264151,0.11272727272727279,-0.3450292397660819,0.28474576271186436,-0.3205128205128205,-0.24450549450549453,-0.43842364532019706,0.07664233576642343,0.28925619834710736,0.30000000000000004,2.520231213872832,0.8526782695714499,0.3801914017497634,1.102259929424131,0.8911030705829626,0.611625093988035,0.8617526200108305,0.5472276756153944,0.589895549105824,,,,-0.28035770120692893,,,,,,
aep-financials,Receivables,2631.9,2597.1,2651.8,2415.3,2447.4,2565.0,2385.9,2303.8,2668.0,2401.3,2349.3,1936.6,1941.6,2050.4,2073.8,1858.4,1842.7,1850.7,1791.5,1741.5,1705.1,1825.1,1781.2,1882.3,1926.5,2118.1,2270.7,1851.5,1891.0,1740.9,1661.8,1711.2,1916.7,1880.0,1815.2,1650.0,1640.5,1853.0,1920.0,1889.0,1835.2,1855.0,1926.0,1943.0,1860.0,1856.0,1931.0,1869.0,1871.0,1855.0,1762.0,1670.0,1834.0,1834.0,1834.0,1834.0,1923.0,1923.0,1923.0,1923.0,1050.0,1050.0,1050.0,962.0,1066.0,1187.0,1235.0,1050.0,1117.0,1202.0,1072.0,1089.0,1040.0,1083.0,1017.0,1000.0,1220.0,1210.0,1058.0,1125.0,1502.0,1333.0,1546.0,1521.0,1710.0,1535.0,1685.0,2572.0,2089.0,2546.0,2638.0,2554.0,1639.0,2824.0,2532.0,3158.0,3699.0,3395.0,2932.0,1197.0,2027.0,1191.0,1132.0,1037.0,1093.0,1032.089,1064.785,878.213,856.709,723.07,726.185,731.018,706.298,,,,700.202,,
aep-financials,Inventory,1715.1,1685.7,1763.0,1770.3,1879.5,1720.0,1681.8,1457.2,1350.2,1134.0,1102.3,966.8,989.2,978.5,1188.4,1271.9,1310.0,1267.3,1279.8,1195.9,1169.2,1051.3,1034.4,946.6,921.1,847.9,915.6,922.8,953.2,916.5,982.2,955.3,967.3,1024.8,1362.0,1351.9,1339.4,1105.0,1160.0,1192.0,1316.6,1205.0,1219.0,1214.0,1423.0,1440.0,1574.0,1520.0,1519.0,1462.0,1494.0,1418.0,1292.0,1292.0,1292.0,1292.0,1448.0,1448.0,1448.0,1448.0,1661.0,1661.0,1661.0,1290.0,1173.0,1018.0,1049.0,947.0,967.0,961.0,1038.0,942.0,913.0,810.0,865.0,776.0,726.0,649.0,729.0,636.0,852.0,1074.0,1192.0,961.0,889.0,1197.0,1178.0,966.0,938.0,1227.0,1146.0,963.0,1037.0,0.0,0.0,0.0,0.0,806.0,823.0,571.0,0.0,604.0,628.0,544.0,496.0,474.364,519.555,481.775,488.58,476.8,499.19,461.235,487.153,,,,522.984,,
aep-financials,Other Current Assets,980.4,1210.2,1764.4,1165.2,1161.9,1833.5,3420.4,3449.1,2013.2,5005.2,5106.2,4430.6,4206.6,1111.1,762.2,605.0,559.7,547.4,504.9,498.6,568.2,601.8,680.4,553.9,663.1,624.8,833.4,876.3,834.6,755.8,675.0,499.9,2607.7,2553.0,708.0,689.5,529.3,1097.0,594.0,552.0,778.2,539.0,611.0,576.0,556.0,586.0,702.0,568.0,596.0,610.0,633.0,623.0,541.0,541.0,541.0,541.0,935.0,935.0,935.0,935.0,1192.0,1192.0,1192.0,941.0,798.0,771.0,1261.0,870.0,399.0,521.0,644.0,676.0,909.0,825.0,951.0,995.0,1471.0,1889.0,861.0,1200.0,1047.0,1115.0,1061.0,1095.0,1046.0,1915.0,1893.0,2142.0,1092.0,9258.0,10742.0,10457.0,2764.0,14804.0,13408.0,10801.0,16860.0,4109.0,5149.0,1443.0,2362.0,759.0,983.0,729.0,456.0,266.613,881.354,92.457,83.672,87.443,132.196,129.444,103.891,,,,98.717,,
aep-financials,Total Current Assets,5788.8,6020.8,6652.8,5849.6,6082.1,6736.6,8041.3,7798.2,6775.5,9320.0,9371.0,8268.0,7809.2,5785.1,4605.8,4258.4,4351.5,4338.2,4273.2,5292.0,4077.8,4166.4,4061.3,3914.8,4113.9,4692.4,4570.1,4135.0,4253.1,4067.8,3809.0,3616.4,6033.9,5949.2,4438.9,4146.3,4072.4,4548.0,4225.0,4116.0,4478.1,4111.0,4323.0,4335.0,4310.0,4317.0,4622.0,4397.0,4589.0,4648.0,4483.0,4214.0,4182.0,4182.0,4182.0,4182.0,5016.0,5016.0,5016.0,5016.0,4756.0,4756.0,4756.0,4118.0,3775.0,3984.0,4006.0,3361.0,3026.0,3111.0,3263.0,3163.0,3588.0,3175.0,3255.0,3249.0,3945.0,4670.0,3530.0,4403.0,3996.0,4983.0,4865.0,4830.0,4827.0,6355.0,5932.0,7444.0,5318.0,13597.0,15111.0,14280.0,5664.0,18007.0,16152.0,14234.0,20901.0,8605.0,9216.0,3575.0,4998.0,2828.0,2985.0,2590.0,2218.0,1920.96,2641.032,1585.635,1520.442,1379.08,1451.75,1407.78,1354.881,,,,1401.858,,
aep-financials,"Property, Plant & Equipment",82995.7,80646.7,79441.5,78399.0,77313.6,76440.2,75315.5,73978.5,73984.6,70433.1,69338.8,68524.2,66579.6,67471.0,66462.1,65515.0,64768.0,63667.4,62839.7,61975.6,61095.5,59682.7,58219.4,57014.0,55099.1,53355.7,52441.5,51365.1,50261.5,48316.5,47227.2,46236.3,45639.3,44262.2,47436.2,46832.9,46133.2,45238.0,45013.0,44810.0,43635.1,43064.0,42273.0,41530.0,40997.0,39870.0,39425.0,39130.0,38763.0,38133.0,37828.0,37432.0,36971.0,36971.0,36971.0,36971.0,35674.0,35674.0,35674.0,35674.0,34344.0,34344.0,34344.0,33251.0,32987.0,31789.0,31004.0,30371.0,29870.0,29030.0,28467.0,27303.0,26781.0,25822.0,25398.0,24808.0,24284.0,23515.0,22893.0,22599.0,22801.0,22294.0,22181.0,22055.0,22017.0,23012.0,22413.0,22328.0,20588.0,22817.0,23441.0,24447.0,22104.0,23072.0,22867.0,22103.0,22393.0,22070.0,21954.0,13019.0,21865.0,12921.0,12924.0,12815.0,12802.0,11656.276,11629.338,11609.619,11695.062,11502.352,11468.917,11416.209,11420.371,,,,11384.839,,
aep-financials,Long-Term Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,47.0,0.0,105.0,138.0,136.0,154.0,190.0,214.0,216.0,212.0,221.0,283.0,291.0,283.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,
